Mozelle,Grimes,Mozelle.Grimes@blueocean.com,268-299-4394,Navy,2024-09-22,more than 6 months prior ETS,https://www.linkedin.com/in/MozelleGrimes/,https://github.com/Mina.Stracke25,,mcsp23
Helmer,Abshire,Helmer.Abshire0@blueocean.com,055-697-5583,Coast Guard,2023-11-10,within 6 months prior ETS,https://www.linkedin.com/in/HelmerAbshire/,https://github.com/Hoyt_Kunze6,Medical Appointment 2024-04-27 14:00 All Day%,mcsp21
Marian,Parisian,Marian.Parisian@blueocean.com,402-468-9880,Air Force,2024-03-05,more than 6 months prior ETS,https://www.linkedin.com/in/MarianParisian/,https://github.com/Tito19,Family Emergency 2024-04-06 16:00 All Day%Clearing Appointment 2024-03-22 16:00 2H%Office Hour Requested 2023-08-15 11:00 3H%,mcsp25
Opal,Nitzsche,Opal24@blueocean.com,505-630-5597,Navy,2024-12-06,more than 6 months prior ETS,https://www.linkedin.com/in/OpalNitzsche/,https://github.com/Matteo_Nolan44,,mcsp23
Tyler,Bergnaum,Tyler.Bergnaum@blueocean.com,918-223-3595,Marine,2023-04-07,Seperated,https://www.linkedin.com/in/TylerBergnaum/,https://github.com/Eliseo89,Office Hour Requested 2023-11-19 14:00 All Day%Family Emergency 2024-03-09 7:00 2H%Family Emergency 2023-11-15 6:00 3H%,mcsp22
Ludie,Hagenes,Ludie95@blueocean.com,986-488-0376,Navy,2024-02-09,more than 6 months prior ETS,https://www.linkedin.com/in/LudieHagenes/,https://github.com/Zaria59,,mcsp18
Laila,Vandervort,Laila_Vandervort48@blueocean.com,022-351-7452,Army,2024-04-29,more than 6 months prior ETS,https://www.linkedin.com/in/LailaVandervort/,https://github.com/Grady.Berge40,Clearing Appointment 2024-04-03 15:00 1H%Office Hour Requested 2023-11-09 18:00 3H%Medical Appointment 2023-09-08 16:00 1H%,mcsp19
Jermey,Friesen,Jermey_Friesen@blueocean.com,614-613-3628,Marine,2024-02-12,more than 6 months prior ETS,https://www.linkedin.com/in/JermeyFriesen/,https://github.com/Jettie_Bins,Office Hour Requested 2024-07-01 14:00 All Day%,mcsp25
Einar,Moore,Einar71@blueocean.com,730-861-3341,Army,2024-12-05,more than 6 months prior ETS,https://www.linkedin.com/in/EinarMoore/,https://github.com/George.Buckridge,,mcsp25
Elza,Reinger,Elza_Reinger5@blueocean.com,898-792-7268,Marine,2023-02-16,Seperated,https://www.linkedin.com/in/ElzaReinger/,https://github.com/Torrey26,Clearing Appointment 2024-05-24 9:00 3H%,mcsp17
Verner,Legros,Verner_Legros@blueocean.com,663-686-5363,Navy,2024-09-28,more than 6 months prior ETS,https://www.linkedin.com/in/VernerLegros/,https://github.com/Elmer11,Medical Appointment 2023-09-26 11:00 1H%,mcsp21
Yasmine,Doyle,Yasmine_Doyle@blueocean.com,432-645-4941,Navy,2023-09-09,within 6 months prior ETS,https://www.linkedin.com/in/YasmineDoyle/,https://github.com/Clemens.Vandervort29,Office Hour Requested 2024-02-17 15:00 2H%,mcsp21
Karina,Blanda,Karina.Blanda71@blueocean.com,652-641-1497,Navy,2023-02-04,Seperated,https://www.linkedin.com/in/KarinaBlanda/,https://github.com/Virgil_Mraz,Office Hour Requested 2023-09-20 13:00 1H%,mcsp21
Jayson,Hand,Jayson4@blueocean.com,946-374-8937,Navy,2024-09-01,more than 6 months prior ETS,https://www.linkedin.com/in/JaysonHand/,https://github.com/Armani17,Clearing Appointment 2024-04-20 12:00 All Day%Medical Appointment 2023-12-04 7:00 3H%Medical Appointment 2023-09-28 8:00 All Day%,mcsp22
Cassandra,Wolff,Cassandra48@blueocean.com,701-118-7303,Coast Guard,2023-02-06,Seperated,https://www.linkedin.com/in/CassandraWolff/,https://github.com/Trent_Lynch,Clearing Appointment 2024-05-08 17:00 1H%,mcsp16
Velma,Kshlerin,Velma_Kshlerin11@blueocean.com,604-910-8735,Navy,2023-11-19,within 6 months prior ETS,https://www.linkedin.com/in/VelmaKshlerin/,https://github.com/Nakia15,,mcsp20
Anissa,Beer,Anissa_Beer83@blueocean.com,843-298-5311,Navy,2023-06-24,Seperated,https://www.linkedin.com/in/AnissaBeer/,https://github.com/Sister.Ebert,Clearing Appointment 2024-06-07 7:00 All Day%Office Hour Requested 2023-10-06 14:00 3H%Family Emergency 2024-01-13 15:00 1H%,mcsp24
Sanford,Labadie,Sanford82@blueocean.com,647-826-0708,Navy,2023-10-10,within 6 months prior ETS,https://www.linkedin.com/in/SanfordLabadie/,https://github.com/Geovanny.Bergstrom73,,mcsp18
Summer,Schuster,Summer.Schuster@blueocean.com,965-906-9906,Air Force,2024-09-07,more than 6 months prior ETS,https://www.linkedin.com/in/SummerSchuster/,https://github.com/Judge.Witting64,Office Hour Requested 2023-09-28 13:00 2H%,mcsp25
Lisa,Heaney,Lisa53@blueocean.com,914-925-9460,Air Force,2023-10-01,within 6 months prior ETS,https://www.linkedin.com/in/LisaHeaney/,https://github.com/Greta_Von,Office Hour Requested 2024-06-06 18:00 All Day%,mcsp22
Vicente,Corwin,Vicente_Corwin83@blueocean.com,120-321-5382,Navy,2023-02-12,Seperated,https://www.linkedin.com/in/VicenteCorwin/,https://github.com/Madalyn.Kreiger56,Medical Appointment 2024-01-04 13:00 1H%,mcsp18
Percy,Champlin,Percy52@blueocean.com,325-374-5572,Coast Guard,2024-05-31,more than 6 months prior ETS,https://www.linkedin.com/in/PercyChamplin/,https://github.com/Jacinthe_Anderson58,Medical Appointment 2024-01-20 11:00 3H%Clearing Appointment 2023-09-12 12:00 1H%Medical Appointment 2024-05-21 14:00 1H%,mcsp18
Rebeca,Mohr,Rebeca_Mohr@blueocean.com,381-705-7025,Marine,2024-05-23,more than 6 months prior ETS,https://www.linkedin.com/in/RebecaMohr/,https://github.com/Cheyenne45,,mcsp25
Guiseppe,Rohan,Guiseppe57@blueocean.com,667-585-4190,Air Force,2023-12-13,within 6 months prior ETS,https://www.linkedin.com/in/GuiseppeRohan/,https://github.com/Deontae2,Clearing Appointment 2024-06-12 6:00 All Day%,mcsp22
Terence,Bayer,Terence99@blueocean.com,227-801-7385,Army,2023-02-19,Seperated,https://www.linkedin.com/in/TerenceBayer/,https://github.com/Merritt28,Medical Appointment 2024-06-07 13:00 1H%Office Hour Requested 2023-08-22 18:00 1H%Office Hour Requested 2024-06-20 15:00 1H%,mcsp20
Shirley,Nader,Shirley_Nader@blueocean.com,706-736-1225,Navy,2023-01-28,Seperated,https://www.linkedin.com/in/ShirleyNader/,https://github.com/Tad_Kub21,,mcsp21
Evan,Davis,Evan90@blueocean.com,092-050-4227,Air Force,2023-09-13,within 6 months prior ETS,https://www.linkedin.com/in/EvanDavis/,https://github.com/Timmy79,Medical Appointment 2024-06-10 13:00 3H%,mcsp24
Ignatius,Koepp,Ignatius_Koepp3@blueocean.com,765-512-0603,Air Force,2023-06-10,Seperated,https://www.linkedin.com/in/IgnatiusKoepp/,https://github.com/Frederic_Lemke71,Clearing Appointment 2023-09-03 15:00 2H%Family Emergency 2023-09-26 9:00 1H%Office Hour Requested 2024-04-29 8:00 All Day%,mcsp17
Jacques,Deckow,Jacques15@blueocean.com,304-292-6044,Army,2024-05-02,more than 6 months prior ETS,https://www.linkedin.com/in/JacquesDeckow/,https://github.com/Maybell.McKenzie6,,mcsp17
Jedidiah,Weissnat,Jedidiah1@blueocean.com,173-390-4840,Navy,2024-03-21,more than 6 months prior ETS,https://www.linkedin.com/in/JedidiahWeissnat/,https://github.com/Ian92,Office Hour Requested 2024-07-08 12:00 3H%,mcsp18
Sydnie,Reichert,Sydnie.Reichert31@blueocean.com,525-591-8045,Coast Guard,2023-05-25,Seperated,https://www.linkedin.com/in/SydnieReichert/,https://github.com/Meta_Paucek,Medical Appointment 2023-09-07 10:00 2H%,mcsp23
Maude,Bashirian,Maude53@blueocean.com,124-721-5620,Coast Guard,2023-11-01,within 6 months prior ETS,https://www.linkedin.com/in/MaudeBashirian/,https://github.com/Julie.Hammes-Emard59,,mcsp24
Nelle,Reichert,Nelle_Reichert@blueocean.com,085-374-2261,Army,2024-03-14,more than 6 months prior ETS,https://www.linkedin.com/in/NelleReichert/,https://github.com/Royce_Osinski46,Family Emergency 2024-03-03 15:00 All Day%,mcsp21
Whitney,Daniel,Whitney.Daniel57@blueocean.com,623-182-9106,Air Force,2024-02-25,more than 6 months prior ETS,https://www.linkedin.com/in/WhitneyDaniel/,https://github.com/Lon_Terry,,mcsp24
Judd,Muller,Judd_Muller20@blueocean.com,526-004-5852,Air Force,2024-08-19,more than 6 months prior ETS,https://www.linkedin.com/in/JuddMuller/,https://github.com/Saul.Rowe,Clearing Appointment 2023-10-24 15:00 1H%,mcsp17
Jennifer,Gibson,Jennifer_Gibson@blueocean.com,094-758-0619,Army,2024-06-07,more than 6 months prior ETS,https://www.linkedin.com/in/JenniferGibson/,https://github.com/Nelson.Murphy,Medical Appointment 2024-04-30 8:00 3H%Office Hour Requested 2024-02-11 9:00 All Day%Office Hour Requested 2023-12-21 6:00 1H%,mcsp20
Amie,Mohr-Aufderhar,Amie92@blueocean.com,348-528-5859,Coast Guard,2024-12-03,more than 6 months prior ETS,https://www.linkedin.com/in/AmieMohr-Aufderhar/,https://github.com/Duane.Trantow,,mcsp18
Carolanne,Willms,Carolanne_Willms62@blueocean.com,430-036-5254,Coast Guard,2023-12-01,within 6 months prior ETS,https://www.linkedin.com/in/CarolanneWillms/,https://github.com/Malinda60,Clearing Appointment 2023-08-27 18:00 3H%Medical Appointment 2024-04-28 9:00 3H%Medical Appointment 2024-01-24 16:00 1H%,mcsp18
Agustina,Stokes,Agustina76@blueocean.com,292-457-2346,Navy,2023-01-08,Seperated,https://www.linkedin.com/in/AgustinaStokes/,https://github.com/Athena89,Family Emergency 2024-01-12 18:00 3H%,mcsp24
Gustave,Kozey,Gustave_Kozey70@blueocean.com,799-523-8638,Air Force,2024-04-22,more than 6 months prior ETS,https://www.linkedin.com/in/GustaveKozey/,https://github.com/Marlen_Kunze63,Office Hour Requested 2023-09-27 15:00 2H%,mcsp24
Katrine,Schroeder,Katrine.Schroeder@blueocean.com,895-620-7435,Navy,2023-02-16,Seperated,https://www.linkedin.com/in/KatrineSchroeder/,https://github.com/Rowan.Schimmel,Office Hour Requested 2024-04-14 7:00 2H%Family Emergency 2023-11-21 16:00 3H%Family Emergency 2024-02-27 9:00 3H%,mcsp23
Margarett,Hettinger,Margarett_Hettinger59@blueocean.com,491-148-6743,Air Force,2024-04-17,more than 6 months prior ETS,https://www.linkedin.com/in/MargarettHettinger/,https://github.com/Buford.Kub58,Family Emergency 2024-04-20 13:00 All Day%Medical Appointment 2024-06-25 17:00 2H%Family Emergency 2023-09-17 7:00 All Day%,mcsp17
Rosina,Skiles,Rosina.Skiles@blueocean.com,149-455-1688,Marine,2023-12-02,within 6 months prior ETS,https://www.linkedin.com/in/RosinaSkiles/,https://github.com/Cornelius_Morar,,mcsp22
Braeden,Schamberger,Braeden.Schamberger42@blueocean.com,557-533-3249,Army,2023-03-07,Seperated,https://www.linkedin.com/in/BraedenSchamberger/,https://github.com/Bryon56,,mcsp16
Tania,Rau,Tania96@blueocean.com,834-356-3422,Marine,2023-07-07,Seperated,https://www.linkedin.com/in/TaniaRau/,https://github.com/Edison_Koch22,Clearing Appointment 2024-04-03 7:00 1H%,mcsp23
Dina,Botsford,Dina.Botsford93@blueocean.com,217-131-3620,Marine,2024-11-09,more than 6 months prior ETS,https://www.linkedin.com/in/DinaBotsford/,https://github.com/Tracey25,Medical Appointment 2024-04-25 8:00 3H%,mcsp16
Deshawn,O'Conner,Deshawn.OConner@blueocean.com,346-017-6069,Army,2023-12-31,within 6 months prior ETS,https://www.linkedin.com/in/DeshawnO'Conner/,https://github.com/Brenden29,,mcsp22
Neal,Gottlieb,Neal41@blueocean.com,084-700-0187,Marine,2024-09-25,more than 6 months prior ETS,https://www.linkedin.com/in/NealGottlieb/,https://github.com/Clarabelle_Gutkowski,Office Hour Requested 2024-02-01 12:00 2H%,mcsp24
Adella,Wisozk,Adella_Wisozk@blueocean.com,053-033-7618,Air Force,2023-11-17,within 6 months prior ETS,https://www.linkedin.com/in/AdellaWisozk/,https://github.com/Ulices.Gleichner,Medical Appointment 2024-06-10 17:00 1H%,mcsp24
Porter,Littel-Muller,Porter44@blueocean.com,895-001-9838,Marine,2024-01-31,more than 6 months prior ETS,https://www.linkedin.com/in/PorterLittel-Muller/,https://github.com/Rylan.Witting5,Office Hour Requested 2024-05-22 10:00 1H%Office Hour Requested 2024-03-03 14:00 All Day%Office Hour Requested 2023-07-31 10:00 1H%,mcsp22
Merlin,Hudson,Merlin.Hudson@blueocean.com,544-305-5261,Coast Guard,2024-04-24,more than 6 months prior ETS,https://www.linkedin.com/in/MerlinHudson/,https://github.com/Frieda7,Office Hour Requested 2023-11-12 12:00 1H%,mcsp19
Diamond,Marvin,Diamond20@blueocean.com,743-638-4692,Coast Guard,2024-02-18,more than 6 months prior ETS,https://www.linkedin.com/in/DiamondMarvin/,https://github.com/Sienna23,Clearing Appointment 2024-05-24 7:00 1H%,mcsp24
Laura,Gleason,Laura.Gleason@blueocean.com,914-929-6847,Navy,2024-02-08,more than 6 months prior ETS,https://www.linkedin.com/in/LauraGleason/,https://github.com/Kelley.Douglas33,Clearing Appointment 2024-06-21 6:00 All Day%Office Hour Requested 2023-10-30 15:00 1H%Medical Appointment 2024-06-28 7:00 1H%,mcsp16
Alverta,Predovic,Alverta8@blueocean.com,856-848-9331,Coast Guard,2024-03-20,more than 6 months prior ETS,https://www.linkedin.com/in/AlvertaPredovic/,https://github.com/Michele.Cole,Clearing Appointment 2023-12-04 15:00 1H%Clearing Appointment 2023-09-28 7:00 3H%Clearing Appointment 2023-09-15 15:00 3H%,mcsp19
Marlee,Kilback,Marlee_Kilback82@blueocean.com,212-626-2527,Air Force,2023-01-28,Seperated,https://www.linkedin.com/in/MarleeKilback/,https://github.com/Adelle_Schroeder7,Family Emergency 2024-04-25 6:00 2H%Office Hour Requested 2024-05-31 13:00 3H%Clearing Appointment 2024-01-02 18:00 3H%,mcsp24
Jimmie,Stanton,Jimmie.Stanton93@blueocean.com,001-681-5579,Air Force,2024-04-05,more than 6 months prior ETS,https://www.linkedin.com/in/JimmieStanton/,https://github.com/Lora_Champlin-Jenkins,Medical Appointment 2024-04-11 6:00 All Day%,mcsp21
Antone,Hayes-Streich,Antone10@blueocean.com,908-260-9414,Marine,2024-01-22,more than 6 months prior ETS,https://www.linkedin.com/in/AntoneHayes-Streich/,https://github.com/Tess_Harber,Clearing Appointment 2023-12-27 6:00 2H%,mcsp21
Marielle,Carter,Marielle_Carter56@blueocean.com,959-630-1432,Coast Guard,2023-06-19,Seperated,https://www.linkedin.com/in/MarielleCarter/,https://github.com/Dortha.Bosco-Adams,Medical Appointment 2024-05-21 6:00 2H%,mcsp24
Jennifer,Treutel,Jennifer_Treutel@blueocean.com,875-016-5453,Marine,2024-10-31,more than 6 months prior ETS,https://www.linkedin.com/in/JenniferTreutel/,https://github.com/Rashawn21,Office Hour Requested 2024-06-06 14:00 All Day%Medical Appointment 2024-05-29 13:00 1H%Office Hour Requested 2023-12-21 11:00 1H%,mcsp18
Jace,Predovic-Mayert,Jace.Predovic-Mayert@blueocean.com,281-126-8101,Air Force,2023-10-26,within 6 months prior ETS,https://www.linkedin.com/in/JacePredovic-Mayert/,https://github.com/Karlee_Kutch-Douglas76,Family Emergency 2024-04-23 9:00 All Day%,mcsp22
Earnestine,Hand,Earnestine.Hand14@blueocean.com,785-214-5713,Air Force,2024-09-12,more than 6 months prior ETS,https://www.linkedin.com/in/EarnestineHand/,https://github.com/Marisa52,Clearing Appointment 2024-02-28 10:00 3H%,mcsp25
Sylvan,Kunze,Sylvan_Kunze23@blueocean.com,612-115-7907,Air Force,2023-03-30,Seperated,https://www.linkedin.com/in/SylvanKunze/,https://github.com/Brandi.Goodwin,,mcsp24
Branson,Johnston,Branson.Johnston97@blueocean.com,392-999-7612,Air Force,2023-07-02,Seperated,https://www.linkedin.com/in/BransonJohnston/,https://github.com/Treva_Prosacco,Office Hour Requested 2023-08-25 10:00 1H%,mcsp18
Corene,Hodkiewicz,Corene_Hodkiewicz@blueocean.com,012-272-9882,Navy,2023-12-27,within 6 months prior ETS,https://www.linkedin.com/in/CoreneHodkiewicz/,https://github.com/Corbin.Moen-Von,,mcsp24
Maximillia,Wisoky,Maximillia23@blueocean.com,180-485-6869,Army,2023-01-08,Seperated,https://www.linkedin.com/in/MaximilliaWisoky/,https://github.com/Tressie.McKenzie43,Clearing Appointment 2023-10-21 13:00 2H%,mcsp18
Carolyn,Schumm,Carolyn_Schumm83@blueocean.com,590-977-7532,Coast Guard,2023-05-07,Seperated,https://www.linkedin.com/in/CarolynSchumm/,https://github.com/Maria7,Medical Appointment 2023-10-23 9:00 3H%Family Emergency 2024-03-22 17:00 1H%Medical Appointment 2023-11-11 6:00 3H%,mcsp16
Zula,Hoppe,Zula_Hoppe89@blueocean.com,970-281-9558,Army,2024-08-03,more than 6 months prior ETS,https://www.linkedin.com/in/ZulaHoppe/,https://github.com/Manuela_Walter,Clearing Appointment 2024-07-04 7:00 3H%,mcsp20
Alysha,Williamson,Alysha50@blueocean.com,412-866-7974,Coast Guard,2023-08-03,within 6 months prior ETS,https://www.linkedin.com/in/AlyshaWilliamson/,https://github.com/Hattie26,Family Emergency 2024-03-13 13:00 2H%Medical Appointment 2023-09-27 8:00 2H%Clearing Appointment 2023-11-27 13:00 2H%,mcsp24
Meaghan,Pfannerstill,Meaghan61@blueocean.com,305-982-7991,Marine,2024-03-28,more than 6 months prior ETS,https://www.linkedin.com/in/MeaghanPfannerstill/,https://github.com/Jena61,Clearing Appointment 2023-09-04 11:00 All Day%Office Hour Requested 2024-05-03 13:00 1H%Medical Appointment 2024-04-08 8:00 3H%,mcsp24
Courtney,Gislason,Courtney_Gislason63@blueocean.com,525-718-4488,Marine,2023-10-10,within 6 months prior ETS,https://www.linkedin.com/in/CourtneyGislason/,https://github.com/Isobel.Conn,Office Hour Requested 2023-12-24 11:00 3H%,mcsp22
Emory,Kshlerin-Monahan,Emory.Kshlerin-Monahan28@blueocean.com,656-746-8918,Air Force,2023-12-16,within 6 months prior ETS,https://www.linkedin.com/in/EmoryKshlerin-Monahan/,https://github.com/Macy_Jaskolski,Medical Appointment 2023-09-07 11:00 2H%,mcsp21
Savanna,Grant,Savanna.Grant@blueocean.com,202-975-4426,Marine,2023-10-12,within 6 months prior ETS,https://www.linkedin.com/in/SavannaGrant/,https://github.com/Tyrel25,Clearing Appointment 2023-12-07 10:00 2H%Family Emergency 2023-10-10 12:00 1H%Medical Appointment 2023-07-13 12:00 2H%,mcsp22
Louisa,Wuckert,Louisa_Wuckert82@blueocean.com,156-276-2789,Navy,2023-04-27,Seperated,https://www.linkedin.com/in/LouisaWuckert/,https://github.com/Otilia49,,mcsp24
Margot,Carter,Margot14@blueocean.com,136-906-8956,Coast Guard,2024-08-26,more than 6 months prior ETS,https://www.linkedin.com/in/MargotCarter/,https://github.com/Jensen_Mante,Family Emergency 2023-08-22 17:00 1H%,mcsp19
Leland,Bernhard,Leland.Bernhard@blueocean.com,033-672-2194,Navy,2024-03-18,more than 6 months prior ETS,https://www.linkedin.com/in/LelandBernhard/,https://github.com/Cheyenne20,,mcsp21
Nico,Labadie,Nico.Labadie@blueocean.com,772-751-5158,Army,2024-06-08,more than 6 months prior ETS,https://www.linkedin.com/in/NicoLabadie/,https://github.com/Santiago.Dicki-Hermann97,Office Hour Requested 2023-11-22 16:00 All Day%,mcsp18
Alice,Rosenbaum,Alice.Rosenbaum@blueocean.com,710-015-3023,Marine,2023-10-14,within 6 months prior ETS,https://www.linkedin.com/in/AliceRosenbaum/,https://github.com/Deion.Baumbach46,Medical Appointment 2023-10-07 7:00 3H%,mcsp25
Dane,Mante,Dane99@blueocean.com,412-419-3293,Air Force,2024-02-21,more than 6 months prior ETS,https://www.linkedin.com/in/DaneMante/,https://github.com/Gladyce10,,mcsp23
Jaycee,Robel,Jaycee.Robel86@blueocean.com,078-713-5538,Air Force,2024-10-24,more than 6 months prior ETS,https://www.linkedin.com/in/JayceeRobel/,https://github.com/Ben_Mann,Family Emergency 2024-05-07 9:00 2H%,mcsp22
Sylvan,Wehner,Sylvan_Wehner@blueocean.com,290-970-1493,Navy,2023-11-01,within 6 months prior ETS,https://www.linkedin.com/in/SylvanWehner/,https://github.com/Filiberto.Becker90,,mcsp24
Patsy,Hartmann,Patsy66@blueocean.com,768-460-3714,Army,2023-05-19,Seperated,https://www.linkedin.com/in/PatsyHartmann/,https://github.com/Carson86,,mcsp17
Rocky,Glover,Rocky_Glover87@blueocean.com,597-196-6889,Coast Guard,2024-06-07,more than 6 months prior ETS,https://www.linkedin.com/in/RockyGlover/,https://github.com/Wava86,Office Hour Requested 2023-10-19 12:00 2H%,mcsp19
Ryann,Bernhard,Ryann_Bernhard14@blueocean.com,419-954-4795,Navy,2023-07-27,Clearing,https://www.linkedin.com/in/RyannBernhard/,https://github.com/Raleigh_Oberbrunner,Family Emergency 2024-03-09 10:00 1H%,mcsp18
Elbert,Rowe,Elbert85@blueocean.com,348-707-2488,Marine,2023-03-02,Seperated,https://www.linkedin.com/in/ElbertRowe/,https://github.com/Karlee_Keeling25,Office Hour Requested 2024-06-24 13:00 3H%,mcsp22
Olaf,Ward,Olaf63@blueocean.com,039-655-2592,Army,2024-10-03,more than 6 months prior ETS,https://www.linkedin.com/in/OlafWard/,https://github.com/Camron.Hane75,Family Emergency 2024-05-17 7:00 1H%Medical Appointment 2024-02-20 6:00 2H%Clearing Appointment 2024-01-27 15:00 All Day%,mcsp25
Shaylee,Rice,Shaylee.Rice@blueocean.com,271-947-8502,Air Force,2024-02-06,more than 6 months prior ETS,https://www.linkedin.com/in/ShayleeRice/,https://github.com/Jakayla_Goyette,Office Hour Requested 2024-05-16 6:00 All Day%,mcsp18
Margarette,Swift,Margarette.Swift28@blueocean.com,956-384-9818,Coast Guard,2023-04-28,Seperated,https://www.linkedin.com/in/MargaretteSwift/,https://github.com/Marlon.Wolf,Medical Appointment 2024-05-14 14:00 3H%,mcsp21
Tyree,Greenfelder,Tyree22@blueocean.com,163-508-6485,Army,2023-06-25,Seperated,https://www.linkedin.com/in/TyreeGreenfelder/,https://github.com/Kayley47,,mcsp20
Kiara,Bashirian,Kiara.Bashirian@blueocean.com,726-569-4939,Air Force,2024-07-07,more than 6 months prior ETS,https://www.linkedin.com/in/KiaraBashirian/,https://github.com/Joseph_Sawayn,Medical Appointment 2024-05-20 18:00 2H%Medical Appointment 2023-12-08 10:00 1H%Office Hour Requested 2023-09-05 10:00 1H%,mcsp17
Hillary,Legros,Hillary91@blueocean.com,299-219-4728,Air Force,2023-04-29,Seperated,https://www.linkedin.com/in/HillaryLegros/,https://github.com/Cecile84,Clearing Appointment 2023-09-28 7:00 2H%,mcsp16
Carole,Stanton,Carole_Stanton@blueocean.com,034-343-1663,Air Force,2023-01-02,Seperated,https://www.linkedin.com/in/CaroleStanton/,https://github.com/Marilou_Quitzon,Family Emergency 2024-03-09 11:00 2H%,mcsp25
Dan,Larson,Dan14@blueocean.com,595-693-2862,Coast Guard,2023-08-15,within 6 months prior ETS,https://www.linkedin.com/in/DanLarson/,https://github.com/Ewald9,Clearing Appointment 2023-11-29 8:00 All Day%,mcsp19
Conner,Wehner,Conner_Wehner@blueocean.com,566-988-4658,Navy,2024-10-12,more than 6 months prior ETS,https://www.linkedin.com/in/ConnerWehner/,https://github.com/Hobart_Huels,Office Hour Requested 2024-04-05 8:00 3H%,mcsp25
Queen,Prosacco,Queen.Prosacco80@blueocean.com,138-360-6143,Marine,2024-09-24,more than 6 months prior ETS,https://www.linkedin.com/in/QueenProsacco/,https://github.com/Trinity73,Office Hour Requested 2023-10-23 17:00 1H%,mcsp20
Aniya,Torp,Aniya85@blueocean.com,781-754-5063,Army,2023-04-06,Seperated,https://www.linkedin.com/in/AniyaTorp/,https://github.com/Lavada_Wilkinson,,mcsp23
Brooke,MacGyver-Keeling,Brooke78@blueocean.com,513-793-0462,Army,2023-01-11,Seperated,https://www.linkedin.com/in/BrookeMacGyver-Keeling/,https://github.com/Keshawn.Heidenreich29,,mcsp19
Coby,Robel,Coby84@blueocean.com,508-756-3356,Coast Guard,2023-12-21,within 6 months prior ETS,https://www.linkedin.com/in/CobyRobel/,https://github.com/Gerson.Hahn32,,mcsp18
Kariane,Klein,Kariane_Klein@blueocean.com,759-478-9460,Air Force,2024-08-23,more than 6 months prior ETS,https://www.linkedin.com/in/KarianeKlein/,https://github.com/Mazie40,Clearing Appointment 2023-12-05 6:00 1H%,mcsp20
Kaylee,Reinger,Kaylee.Reinger@blueocean.com,918-548-3902,Navy,2024-06-25,more than 6 months prior ETS,https://www.linkedin.com/in/KayleeReinger/,https://github.com/Al_Cruickshank41,Clearing Appointment 2024-04-02 13:00 1H%,mcsp22
Deron,Steuber,Deron44@blueocean.com,292-028-5555,Coast Guard,2023-01-03,Seperated,https://www.linkedin.com/in/DeronSteuber/,https://github.com/Allie.Champlin,Family Emergency 2024-06-24 8:00 3H%,mcsp18
Martin,Murphy,Martin.Murphy89@blueocean.com,689-009-8293,Army,2024-01-30,more than 6 months prior ETS,https://www.linkedin.com/in/MartinMurphy/,https://github.com/Will_Lehner,Clearing Appointment 2024-03-23 17:00 All Day%Family Emergency 2024-02-15 17:00 2H%Family Emergency 2024-04-21 15:00 1H%,mcsp24
Gerry,Rosenbaum,Gerry.Rosenbaum@blueocean.com,013-824-3754,Coast Guard,2024-06-15,more than 6 months prior ETS,https://www.linkedin.com/in/GerryRosenbaum/,https://github.com/Furman20,Medical Appointment 2024-02-26 13:00 1H%,mcsp24
Turner,Daugherty,Turner70@blueocean.com,205-178-6050,Marine,2023-01-11,Seperated,https://www.linkedin.com/in/TurnerDaugherty/,https://github.com/Jarrod_Brown14,Clearing Appointment 2023-09-20 11:00 2H%,mcsp24
Russ,Rogahn,Russ.Rogahn@blueocean.com,703-318-7244,Navy,2023-12-07,within 6 months prior ETS,https://www.linkedin.com/in/RussRogahn/,https://github.com/Alexzander.Boehm,Medical Appointment 2023-12-29 11:00 All Day%Family Emergency 2023-12-16 15:00 All Day%Family Emergency 2024-04-25 12:00 3H%,mcsp19
Kian,Beer-Shanahan,Kian_Beer-Shanahan24@blueocean.com,805-531-9854,Army,2024-12-24,more than 6 months prior ETS,https://www.linkedin.com/in/KianBeer-Shanahan/,https://github.com/Shanny_King8,,mcsp21
Amiya,Hoppe,Amiya64@blueocean.com,243-572-5267,Navy,2023-08-21,within 6 months prior ETS,https://www.linkedin.com/in/AmiyaHoppe/,https://github.com/Edwina_Romaguera84,Family Emergency 2024-01-01 17:00 3H%,mcsp23
Matilda,Abbott,Matilda.Abbott@blueocean.com,272-757-9424,Navy,2023-08-13,within 6 months prior ETS,https://www.linkedin.com/in/MatildaAbbott/,https://github.com/Duncan.Wuckert,Medical Appointment 2023-09-19 12:00 3H%,mcsp22
Elyssa,Mante,Elyssa_Mante63@blueocean.com,264-835-4740,Army,2024-10-02,more than 6 months prior ETS,https://www.linkedin.com/in/ElyssaMante/,https://github.com/Sim.Champlin,Clearing Appointment 2024-05-19 11:00 All Day%,mcsp19
Antwan,Vandervort,Antwan.Vandervort@blueocean.com,668-910-6606,Coast Guard,2023-04-06,Seperated,https://www.linkedin.com/in/AntwanVandervort/,https://github.com/Federico90,,mcsp18
Kraig,Emmerich,Kraig.Emmerich48@blueocean.com,809-340-8277,Coast Guard,2023-10-15,within 6 months prior ETS,https://www.linkedin.com/in/KraigEmmerich/,https://github.com/Freddy_Kulas51,,mcsp21
